oid,measurement_id,sid,mjd,ra,dec,band,created_date,parentdiasourceid,visit,detector,diaobjectid,ssobjectid,raerr,decerr,ra_dec_cov,x,xerr,y,yerr,centroid_flag,apflux,apfluxerr,apflux_flag,apflux_flag_aperturetruncated,isnegative,snr,psfflux,psffluxerr,psflnl,psfchi2,psfndata,psfflux_flag,psfflux_flag_edge,psfflux_flag_nogoodpixels,trailflux,trailfluxerr,trailra,trailraerr,traildec,traildecerr,traillength,traillengtherr,trailangle,trailangleerr,trailchi2,trailndata,trail_flag_edge,dipolemeanflux,dipolemeanfluxerr,dipolefluxdiff,dipolefluxdifferr,dipolelength,dipoleangle,dipolechi2,dipolendata,scienceflux,sciencefluxerr,forced_psfflux_flag,forced_psfflux_flag_edge,forced_psfflux_flag_nogoodpixels,templateflux,templatefluxerr,ixx,iyy,ixy,ixxpsf,iyypsf,ixypsf,shape_flag,shape_flag_no_pixels,shape_flag_not_contained,shape_flag_parent_source,extendedness,reliability,isdipole,dipolefitattempted,timeprocessedmjdtai,timewithdrawnmjdtai,bboxsize,pixelflags,pixelflags_bad,pixelflags_cr,pixelflags_crcenter,pixelflags_edge,pixelflags_nodata,pixelflags_nodatacenter,pixelflags_interpolated,pixelflags_interpolatedcenter,pixelflags_offimage,pixelflags_saturated,pixelflags_saturatedcenter,pixelflags_suspect,pixelflags_suspectcenter,pixelflags_streak,pixelflags_streakcenter,pixelflags_injected,pixelflags_injectedcenter,pixelflags_injected_template,pixelflags_injected_templatecenter,glint_trail,has_stamp,visual_classification,AGN_prob,SN_prob,VS_prob,asteroid_prob,bogus_prob
170054922165813310,170054922165813310,1,61096.044378274484,62.90634147757608,-47.56245253540676,3,2026-02-25,0,2026022400415,128,170054922165813310,0,4.8543143e-06,4.639016e-06,1.8073755e-12,3006.269,0.08928443,1122.0273,0.08141478,False,5459.326,665.28204,False,False,False,25.742737,5110.0347,202.66219,,2829.3887,1681,False,False,False,7911.875,28.722935,62.9063901408139,,-47.562388458956065,,1.9105272,,-149.90952,,,0,False,,,,,,,,0,14564.78,202.28513,False,False,False,9220.606,87.73029,0.35685784,0.12074096,-0.19752836,0.07696012,0.09457278,0.0128392335,False,False,False,False,0.99891156,0.9101561,False,False,61096.046425475986,,21,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.45304692,0.5079834,0.005027556,0.0041509764,0.029791199
170054922392305704,170054922392305704,1,61096.045276352175,63.96285181408106,-48.38793812339451,3,2026-02-25,0,2026022400417,48,170054922392305704,0,6.8685295e-06,7.294062e-06,-1.0302286e-11,2036.4484,0.11303876,474.4688,0.14053123,False,2204.9038,624.0634,False,False,False,17.991497,3510.6477,190.57695,,2553.5242,1681,False,False,False,3806.9717,2.5250192,63.96282573940733,,-48.38793521244342,,0.91139346,,-120.07719,,,0,False,,,,,,,,0,8983.97,193.00989,False,False,False,5309.454,74.48248,0.11251991,0.01795339,0.011440381,0.076446906,0.11160271,0.0041746846,False,False,False,False,0.19776872,0.91179395,False,False,61096.04709394681,,50,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.054736115,0.9356089,0.0030197059,0.0017031296,0.004932205
170054922421141804,170054922421141804,1,61096.045276352175,62.03740713062247,-48.34714329230675,3,2026-02-25,0,2026022400417,103,170054922421141804,0,0.00020037848,0.00016804914,1.7158627e-08,3249.8633,4.1195807,1954.0012,2.278761,False,-4789.0254,718.2015,False,False,True,5.0875516,-1013.27295,208.75096,,1973.7894,1681,False,False,False,-1543.1499,222.36838,62.03734812866941,,-48.34710310535348,,1.517254,,-109.174866,,,0,False,,,,,,,,0,4178.406,187.70985,False,False,False,5242.6304,117.18592,0.44119292,0.24887574,0.061262287,0.08362594,0.1302251,0.005232726,False,False,False,False,0.9999983,0.50013703,False,False,61096.0471048228,,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,no clear source,0.02155935,0.72487277,0.00025055194,0.0041494467,0.24916786
170054922395975702,170054922395975702,1,61096.045276352175,63.11697652719555,-49.09383189229753,3,2026-02-25,0,2026022400417,55,170054922395975702,0,7.629017e-06,7.4066957e-06,5.073885e-12,745.03296,0.14164819,477.29877,0.12889995,False,2653.8586,653.3823,False,False,False,18.002222,3648.22,203.10866,,2432.947,1681,False,False,False,4108.2207,9.118339,63.116971948203854,,-49.09381460360644,,1.0991075,,-108.700226,,,0,False,,,,,,,,0,13483.501,203.67194,False,False,False,9711.809,66.66988,0.14319986,0.020078976,0.04298788,0.081602596,0.12098701,0.00909176,False,False,False,False,0.09106089,0.6454133,False,False,61096.04727225014,,20,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.1990803,0.41176462,0.005713597,0.0073140836,0.3761274
170054923203379216,170054923203379216,1,61096.04950733652,62.10656992540755,-47.895130232732356,1,2026-02-25,0,2026022400423,59,170054923203379216,0,5.5827436e-06,2.7796702e-06,-8.279139e-12,358.71997,0.10464791,420.86536,0.040638417,False,6286.5967,735.71375,False,False,False,29.621695,9735.861,317.59015,,2832.1858,1681,False,False,False,,,,,,,,,,,,0,False,,,,,,,,0,102306.26,293.93695,False,False,False,92765.586,201.66818,,,,0.2091285,0.23014589,0.030009752,True,False,False,False,,0.5009242,False,False,61096.05116799492,,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.00851344,0.8976901,0.00015561185,0.0023596203,0.09128128
170054938404585522,170054938404585522,1,61096.110108383524,65.29937210822,-47.2355864092993,2,2026-02-25,0,2026022400536,125,170054938404585522,0,2.6932446e-05,9.932945e-06,-1.9593903e-10,3564.4827,0.503542,1395.731,0.11734868,False,6306.0806,551.16956,False,False,False,24.407492,5813.1045,239.71172,,3136.7156,1681,False,False,False,9982.117,51.67874,65.29932918360623,,-47.23557165314541,,3.351133,,-80.857635,,,0,False,,,,,,,,0,19572.328,236.33267,False,False,False,13548.262,62.960453,1.4156241,0.029820208,-0.16921215,0.23793833,0.19421361,0.004786412,False,False,False,False,1.0,0.71607846,False,False,61096.11189567884,,40,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.004721657,0.9916277,9.520931e-05,0.00060513243,0.002950322
170054938372603997,170054938372603997,1,61096.110108383524,61.050357352342424,-48.21947071050579,2,2026-02-25,0,2026022400536,64,170054938372603997,0,6.1057026e-06,6.710972e-06,2.958147e-12,752.4267,0.10858075,2947.0156,0.12223807,False,3511.8025,560.42004,False,False,False,21.520607,5026.9546,227.90604,,2340.503,1681,False,False,False,,,,,,,,,,,,0,False,,,,,,,,0,15850.17,226.54196,False,False,False,10811.259,34.44491,,,,0.19191436,0.15650488,0.0045650424,True,False,False,False,,0.88041276,False,False,61096.11172371401,,19,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.39433497,0.5192171,0.008421931,0.0042269286,0.07379913
170054939188920361,170054939188920361,1,61096.112706150794,64.52380492371613,-47.82754388128514,2,2026-02-25,0,2026022400542,85,170054939188920361,0,5.052858e-05,1.1555243e-05,6.6108084e-11,44.875904,0.90952647,1095.7584,0.20647359,False,3405.6548,520.7847,False,False,False,15.953245,3643.5896,219.85043,,2365.08,1681,False,False,False,,,,,,,,,,,,0,False,,,,,,,,0,9266.912,219.16129,False,False,False,5522.559,56.18065,,,,0.2614054,0.19828275,0.013738897,True,False,False,False,,0.6152644,False,False,61096.11445144331,,24,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.32833195,0.4908025,0.0013064739,0.020919785,0.1586392
170054939687518312,170054939687518312,1,61096.11461748299,61.72655770424175,-49.100750685926684,2,2026-02-25,0,2026022400546,12,170054939687518312,0,2.0406651e-05,1.5556207e-05,-2.4550403e-10,924.6936,0.43709433,3570.05,0.14936104,False,2402.153,557.5704,False,False,False,15.229738,3492.4602,224.70352,,2168.23,1681,False,False,False,4734.7036,34.366856,61.7265159606788,,-49.10073086680362,,2.0445158,,-66.567085,,,0,False,,,,,,,,0,10032.788,225.2597,False,False,False,6501.838,61.831825,0.5146783,0.03147931,-0.10566969,0.22672239,0.18001649,-0.003038597,False,False,False,False,0.45013735,0.8181473,False,False,61096.11640021863,,22,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.14440913,0.48384765,0.00459094,0.021474985,0.34567738
170054940381151374,170054940381151374,1,61096.11678561212,57.93951697271885,-49.41712257552731,2,2026-02-25,0,2026022400551,55,170054940381151374,0,1.0826829e-05,9.995729e-06,-8.569414e-12,3011.5469,0.1977836,3657.7112,0.17677829,False,4169.233,641.3301,False,False,False,18.960909,4319.292,246.75525,,3323.1365,1681,False,False,False,8457.768,56.469624,57.939536351787204,,-49.417147231446656,,3.3224761,,-36.926,,,0,False,,,,,,,,0,30127.494,238.18105,False,False,False,25948.092,83.55066,1.0401834,0.37736958,0.61868465,0.21934418,0.17572504,-0.035297632,False,False,False,False,1.0,0.51531696,False,False,61096.11855251941,,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.011238783,0.83229333,0.00020371663,0.0034749915,0.15278916
170054940784328787,170054940784328787,1,61096.11808407439,61.71782458155869,-48.313217626771234,2,2026-02-25,0,2026022400554,56,170054940784328787,0,1.8173867e-05,8.282137e-06,-5.5393978e-11,1194.868,0.33273146,2854.4883,0.1363776,False,2359.3916,536.14087,False,False,False,22.294468,5002.29,215.34929,,2760.5437,1681,False,False,False,,,,,,,,,,,,0,False,,,,,,,,0,12828.716,216.57997,False,False,False,7692.351,29.8528,,,,0.21432856,0.1671515,-0.007223464,True,False,False,False,,0.78881145,False,False,61096.11967205547,,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.12635903,0.6674716,0.00090049,0.011306756,0.19396223
170054942130176034,170054942130176034,1,61096.12507405218,150.2458552859105,3.466297356256968,3,2026-02-25,0,2026022400564,63,170054942130176034,0,6.219808e-06,5.1000006e-06,1.230884e-11,477.85602,0.12248335,666.62946,0.077508874,False,3109.7058,684.43134,False,False,False,19.484245,4910.0176,235.23051,,3073.2986,1681,False,False,False,,,,,,,,,,,,0,False,,,,,,,,0,9723.668,232.8617,False,False,False,4777.874,33.143246,,,,0.14581639,0.12860349,0.006908292,True,False,False,False,,0.6636514,False,False,61096.12683969551,,49,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.0035132852,0.9454671,0.00016884711,0.0026800164,0.04817081
170054941994909756,170054941994909756,1,61096.124610683495,150.42917413477196,2.6870117039004393,3,2026-02-25,0,2026022400563,61,170054941994909756,0,8.652412e-06,9.119506e-06,-6.376456e-12,1775.3616,0.15209669,2565.0474,0.16748811,False,4610.4937,653.9202,False,False,False,19.326939,4905.855,248.6298,,1748.102,1681,False,False,False,5284.318,6.5097866,150.42917950368488,,2.687014233872254,,0.9540722,,72.45874,,,0,False,,,,,,,,0,7426.478,245.40361,False,False,False,2507.777,38.945637,0.22464442,0.14461547,0.015860895,0.20664366,0.19457799,-0.0088528665,False,False,False,False,0.0313162,0.9687565,False,False,61096.126190495226,,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,SN,0.15633582,0.38270298,0.0013161808,0.13215585,0.3274892
170054942294802552,170054942294802552,1,61096.12554234835,149.2970498286077,0.795466465057684,3,2026-02-25,0,2026022400565,121,170054942294802552,0,6.809631e-06,6.9230673e-06,-2.1911526e-12,2843.6147,0.120704934,3056.5188,0.1267079,False,9029.754,665.0837,False,False,False,27.192385,7975.1025,285.47763,,1748.9165,1681,False,False,False,8743.467,2.0338736,149.29705562370657,,0.7954610825128989,,1.010186,,96.791016,,,0,False,,,,,,,,0,12988.84,281.53015,False,False,False,5056.099,31.99618,0.2753441,0.26306668,0.046433043,0.2937069,0.251153,0.039800745,False,False,False,False,0.0009559818,0.9973404,False,False,61096.127272156125,,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,SN,0.07989546,0.52673566,0.0012970726,0.018039457,0.37403235
170054931369164922,170054931369164922,1,61096.085564282024,63.58829479056176,-49.35292847444238,4,2026-02-25,0,2026022400484,18,170054931369164922,0,5.4593756e-06,4.703891e-06,1.0969527e-11,2069.0984,0.110454105,3249.0623,0.06834087,False,11703.502,1187.6064,False,False,False,27.713202,9661.648,342.1106,,2778.7249,1681,False,False,False,12585.547,23.564507,63.58831168823671,,-49.352896882373265,,1.4590178,,-158.48093,,,0,False,,,,,,,,0,22773.5,345.72626,False,False,False,12261.658,145.96057,0.19370179,0.085485384,-0.12266099,0.0969904,0.08182401,-0.0011911794,False,False,False,False,0.50670457,0.93051434,False,False,61096.0872603905,,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.24972177,0.51154166,0.001088457,0.1405596,0.097088516
170054931441516722,170054931441516722,1,61096.085564282024,60.696172207483215,-47.78242685016984,4,2026-02-25,0,2026022400484,156,170054931441516722,0,1.2675877e-05,1.2197466e-05,1.4192646e-11,1849.9592,0.23507819,3722.6213,0.21265344,False,7944.403,1191.8135,False,False,False,15.888061,5967.1743,379.9515,,2058.3645,1681,False,False,False,7791.69,46.377113,60.69612588625957,,-47.782475051860494,,1.5502228,,-160.42729,,,0,False,,,,,,,,0,23367.047,380.8716,False,False,False,17184.193,98.42786,0.20195691,0.12062349,-0.14418913,0.10446787,0.12579152,-0.0058807107,False,False,False,False,0.37103856,0.9125537,False,False,61096.08734657043,,19,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.30279434,0.62254435,0.0036013303,0.009776285,0.06128367
170054931657523342,170054931657523342,1,61096.08661091307,61.00216094417099,-48.59043728804913,4,2026-02-25,0,2026022400486,56,170054931657523342,0,1.0184505e-05,6.938584e-06,-7.87432e-12,1248.7291,0.18440905,3376.7996,0.123565294,False,10233.579,1141.5155,False,False,False,19.090506,6882.293,370.18552,,2652.885,1681,False,False,False,13710.858,8.162827,61.00200150810024,,-48.59046651314383,,2.492096,,-121.29296,,,0,False,,,,,,,,0,11725.731,372.5866,False,False,False,4660.026,121.08645,0.48224577,0.3222961,-0.38508517,0.113783926,0.14642929,0.024314426,False,False,False,False,0.99999934,0.95481724,False,False,61096.08836145862,,23,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.10600078,0.74369234,0.0006835844,0.023332348,0.12629093
170054931670630457,170054931670630457,1,61096.08661091307,63.731163044424754,-48.23246892039419,4,2026-02-25,0,2026022400486,81,170054931670630457,0,6.9573575e-06,3.250238e-06,-3.868954e-12,3491.1948,0.12576135,930.78955,0.0574047,False,9623.373,1124.7797,False,False,False,28.382124,10236.077,354.10974,,2229.0579,1681,False,False,False,,,,,,,,,,,,0,False,,,,,,,,0,12787.898,353.273,False,False,False,2059.4036,105.2959,,,,0.13103634,0.10470347,0.020615261,True,False,False,False,,0.9755273,False,False,61096.08826478273,,22,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.2542546,0.58187264,0.00090891897,0.10683437,0.05612943
170054932588658761,170054932588658761,1,61096.08964540628,60.337621724471845,-49.809385774823326,4,2026-02-25,0,2026022400493,40,170054932588658761,0,1.4632214e-05,8.4913e-06,3.7715022e-11,868.67786,0.26915765,2033.8475,0.14259064,False,4884.7446,1141.7183,False,False,False,13.644511,5324.321,384.7628,,1984.8932,1681,False,False,False,,,,,,,,,,,,0,False,,,,,,,,0,7172.748,383.85632,False,False,False,1676.2218,97.80252,,,,0.14141628,0.13629149,0.012673872,True,False,False,False,,0.8951008,False,False,61096.09144064213,,16,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.13047865,0.4991057,0.0053843632,0.043969017,0.32106236
170054932645806125,170054932645806125,1,61096.08964540628,57.28609667624821,-48.85472747795187,4,2026-02-25,0,2026022400493,149,170054932645806125,0,2.2657367e-05,7.876867e-06,9.835379e-11,2301.653,0.41614497,1353.4297,0.11606896,False,13134.59,1232.0128,False,False,False,22.892694,9997.804,417.47873,,3027.6458,1681,False,False,False,18718.586,57.031525,57.286224908120566,,-48.85470633308998,,2.7993693,,-98.89787,,,0,False,,,,,,,,0,26738.184,408.8353,False,False,False,16069.2,143.98074,1.0040152,0.020539002,0.04948012,0.14116426,0.12863868,0.0087217335,False,False,False,False,1.0,0.6185947,False,False,61096.091389589244,,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.0128096305,0.8971564,0.00016432007,0.0034775897,0.08639214
170054932323369076,170054932323369076,1,61096.08878138372,59.636407245956796,-49.77024662653944,4,2026-02-25,0,2026022400491,46,170054932323369076,0,7.47857e-06,1.02319245e-05,-6.155063e-12,2304.4348,0.13364658,3296.0515,0.18491882,False,6297.7007,1149.3938,False,False,False,16.624187,6264.6675,377.19153,,2150.4797,1681,False,False,False,7977.034,5.095775,59.636391910335306,,-49.77027944246178,,1.5041474,,-163.33904,,,0,False,,,,,,,,0,11092.526,377.45236,False,False,False,4570.856,105.5755,0.057979222,0.24810132,-0.103545696,0.13385412,0.13225834,0.008805109,False,False,False,False,0.072294615,0.5537752,False,False,61096.09050428853,,19,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.206573,0.54444236,0.001494424,0.09576138,0.1517288
